            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460993.743055556, A.D. 2025-Nov-14 05:50:00.0000,  8.208290446170112E-01,  1.447594665875505E+04,  6.728079328224881E+01,  1.340664916698123E+02,  2.895763247686373E+02,  2.460993026228554E+06,  1.575152003093647E-03,  9.755523252479082E+01,  1.642186153419107E+02,  8.079404738235523E+04,  1.471121481059554E+05,  2.285493712942934E+05,
2460993.746527778, A.D. 2025-Nov-14 05:55:00.0000,  8.208286392473441E-01,  1.447596166528101E+04,  6.728080088438664E+01,  1.340663692300231E+02,  2.895763155665315E+02,  2.460993026227394E+06,  1.575154899374887E-03,  9.802811623815265E+01,  1.643303935014448E+02,  8.079394834347953E+04,  1.471119350216780E+05,  2.285489510541909E+05,
2460993.750000000, A.D. 2025-Nov-14 06:00:00.0000,  8.208282295395583E-01,  1.447597719565779E+04,  6.728080870409204E+01,  1.340662468421939E+02,  2.895763065573431E+02,  2.460993026226221E+06,  1.575157767356874E-03,  9.850100163679004E+01,  1.644417127129322E+02,  8.079385027260111E+04,  1.471117233495444E+05,  2.285485349217320E+05,
2460993.753472222, A.D. 2025-Nov-14 06:05:00.0000,  8.208278155029474E-01,  1.447599324889923E+04,  6.728081674007842E+01,  1.340661245102286E+02,  2.895762977357504E+02,  2.460993026225036E+06,  1.575160607077734E-03,  9.897388870238200E+01,  1.645525789514836E+02,  8.079375316840748E+04,  1.471115130879157E+05,  2.285481228913402E+05,
2460993.756944444, A.D. 2025-Nov-14 06:10:00.0000,  8.208273971472496E-01,  1.447600982397576E+04,  6.728082499105432E+01,  1.340660022379982E+02,  2.895762890964431E+02,  2.460993026223838E+06,  1.575163418576836E-03,  9.944677741714672E+01,  1.646629981006824E+02,  8.079365702954365E+04,  1.471113042351115E+05,  2.285477149572587E+05,
2460993.760416667, A.D. 2025-Nov-14 06:15:00.0000,  8.208269744823327E-01,  1.447602691984242E+04,  6.728083345572320E+01,  1.340658800293428E+02,  2.895762806341365E+02,  2.460993026222627E+06,  1.575166201894348E-03,  9.991966776288237E+01,  1.647729759543016E+02,  8.079356185462757E+04,  1.471110967894127E+05,  2.285473111136158E+05,
2460993.763888889, A.D. 2025-Nov-14 06:20:00.0000,  8.208265475185371E-01,  1.447604453540771E+04,  6.728084213278383E+01,  1.340657578880696E+02,  2.895762723435528E+02,  2.460993026221404E+06,  1.575168957071815E-03,  1.003925597219404E+02,  1.648825182184612E+02,  8.079346764223000E+04,  1.471108907490523E+05,  2.285469113543398E+05,
2460993.767361111, A.D. 2025-Nov-14 06:25:00.0000,  8.208261162666024E-01,  1.447606266954064E+04,  6.728085102093020E+01,  1.340656358179575E+02,  2.895762642194237E+02,  2.460993026220168E+06,  1.575171684151970E-03,  1.008654532762591E+02,  1.649916305132607E+02,  8.079337439088136E+04,  1.471106861122221E+05,  2.285465156731879E+05,
2460993.770833333, A.D. 2025-Nov-14 06:30:00.0000,  8.208256807376743E-01,  1.447608132106996E+04,  6.728086011885185E+01,  1.340655138227523E+02,  2.895762562564926E+02,  2.460993026218919E+06,  1.575174383178768E-03,  1.013383484083239E+02,  1.651003183748164E+02,  8.079328209907030E+04,  1.471104828770707E+05,  2.285461240637401E+05,
2460993.774305556, A.D. 2025-Nov-14 06:35:00.0000,  8.208252409432945E-01,  1.447610048878601E+04,  6.728086942523394E+01,  1.340653919061697E+02,  2.895762484495156E+02,  2.460993026217657E+06,  1.575177054197220E-03,  1.018112451002335E+02,  1.652085872568151E+02,  8.079319076524946E+04,  1.471102810417129E+05,  2.285457365194238E+05,
2460993.777777778, A.D. 2025-Nov-14 06:40:00.0000,  8.208247968953925E-01,  1.447612017144114E+04,  6.728087893875730E+01,  1.340652700718958E+02,  2.895762407932626E+02,  2.460993026216383E+06,  1.575179697253429E-03,  1.022841433343701E+02,  1.653164425323918E+02,  8.079310038783427E+04,  1.471100806042274E+05,  2.285453530335085E+05,
2460993.781250000, A.D. 2025-Nov-14 06:45:00.0000,  8.208243486062577E-01,  1.447614036775162E+04,  6.728088865809862E+01,  1.340651483235863E+02,  2.895762332825149E+02,  2.460993026215095E+06,  1.575182312394655E-03,  1.027570430934794E+02,  1.654238894958281E+02,  8.079301096520071E+04,  1.471098815626498E+05,  2.285449735990963E+05,
2460993.784722222, A.D. 2025-Nov-14 06:50:00.0000,  8.208238960885197E-01,  1.447616107640140E+04,  6.728089858193060E+01,  1.340650266648670E+02,  2.895762259120747E+02,  2.460993026213794E+06,  1.575184899668935E-03,  1.032299443597209E+02,  1.655309333639754E+02,  8.079292249569828E+04,  1.471096839149952E+05,  2.285445982091773E+05,
2460993.788194444, A.D. 2025-Nov-14 06:55:00.0000,  8.208234393551520E-01,  1.447618229603990E+04,  6.728090870892201E+01,  1.340649050993340E+02,  2.895762186767569E+02,  2.460993026212480E+06,  1.575187459125442E-03,  1.037028471159446E+02,  1.656375792781442E+02,  8.079283497763770E+04,  1.471094876592355E+05,  2.285442268565769E+05,
2460993.791666667, A.D. 2025-Nov-14 07:00:00.0000,  8.208229784191992E-01,  1.447620402530828E+04,  6.728091903773787E+01,  1.340647836305542E+02,  2.895762115714095E+02,  2.460993026211153E+06,  1.575189990813742E-03,  1.041757513445434E+02,  1.657438323053917E+02,  8.079274840931641E+04,  1.471092927933245E+05,  2.285438595340644E+05,
2460993.795138889, A.D. 2025-Nov-14 07:05:00.0000,  8.208225132936572E-01,  1.447622626284829E+04,  6.728092956703946E+01,  1.340646622620655E+02,  2.895762045909137E+02,  2.460993026209814E+06,  1.575192494783973E-03,  1.046486570284845E+02,  1.658496974402704E+02,  8.079266278901236E+04,  1.471090993151764E+05,  2.285434962343263E+05,
2460993.798611111, A.D. 2025-Nov-14 07:10:00.0000,  8.208220439925452E-01,  1.447624900720690E+04,  6.728094029548457E+01,  1.340645409973769E+02,  2.895761977301278E+02,  2.460993026208461E+06,  1.575194971088242E-03,  1.051215641503320E+02,  1.659551796061498E+02,  8.079257811493630E+04,  1.471089072226657E+05,  2.285431369497642E+05,
2460993.802083333, A.D. 2025-Nov-14 07:15:00.0000,  8.208215705301413E-01,  1.447627225690639E+04,  6.728095122172748E+01,  1.340644198399685E+02,  2.895761909839362E+02,  2.460993026207095E+06,  1.575197419779286E-03,  1.055944726931838E+02,  1.660602836568354E+02,  8.079249438527753E+04,  1.471087165136487E+05,  2.285427816726888E+05,
2460993.805555556, A.D. 2025-Nov-14 07:20:00.0000,  8.208210929208929E-01,  1.447629601045193E+04,  6.728096234441919E+01,  1.340642987932920E+02,  2.895761843472494E+02,  2.460993026205716E+06,  1.575199840910410E-03,  1.060673826397198E+02,  1.661650143777673E+02,  8.079241159820600E+04,  1.471085271859601E+05,  2.285424303953286E+05,
2460993.809027778, A.D. 2025-Nov-14 07:25:00.0000,  8.208206111796226E-01,  1.447632026631251E+04,  6.728097366220744E+01,  1.340641778607712E+02,  2.895761778149928E+02,  2.460993026204324E+06,  1.575202234535877E-03,  1.065402939731753E+02,  1.662693764876273E+02,  8.079232975185904E+04,  1.471083392374056E+05,  2.285420831097739E+05,
2460993.812500000, A.D. 2025-Nov-14 07:30:00.0000,  8.208201253214811E-01,  1.447634502292612E+04,  6.728098517373681E+01,  1.340640570458015E+02,  2.895761713821107E+02,  2.460993026202918E+06,  1.575204600710690E-03,  1.070132066763657E+02,  1.663733746394692E+02,  8.079224884434877E+04,  1.471081526657714E+05,  2.285417398080082E+05,
2460993.815972222, A.D. 2025-Nov-14 07:35:00.0000,  8.208196353619696E-01,  1.447637027869801E+04,  6.728099687764876E+01,  1.340639363517524E+02,  2.895761650435672E+02,  2.460993026201499E+06,  1.575206939490598E-03,  1.074861207326451E+02,  1.664770134222469E+02,  8.079216887376190E+04,  1.471079674688258E+05,  2.285414004819071E+05,
2460993.819444444, A.D. 2025-Nov-14 07:40:00.0000,  8.208191413168850E-01,  1.447639603200441E+04,  6.728100877258200E+01,  1.340638157819627E+02,  2.895761587943445E+02,  2.460993026200067E+06,  1.575209250932164E-03,  1.079590361249661E+02,  1.665802973618904E+02,  8.079208983815742E+04,  1.471077836443104E+05,  2.285410651232287E+05,
2460993.822916667, A.D. 2025-Nov-14 07:45:00.0000,  8.208186432023760E-01,  1.447642228118918E+04,  6.728102085717234E+01,  1.340636953397458E+02,  2.895761526294453E+02,  2.460993026198622E+06,  1.575211535092635E-03,  1.084319528368123E+02,  1.666832309227678E+02,  8.079201173557101E+04,  1.471076011899528E+05,  2.285407337236323E+05,
2460993.826388889, A.D. 2025-Nov-14 07:50:00.0000,  8.208181410348920E-01,  1.447644902456741E+04,  6.728103313005258E+01,  1.340635750283898E+02,  2.895761465438910E+02,  2.460993026197163E+06,  1.575213792029968E-03,  1.089048708512891E+02,  1.667858185087097E+02,  8.079193456401415E+04,  1.471074201034609E+05,  2.285404062746748E+05,
2460993.829861111, A.D. 2025-Nov-14 07:55:00.0000,  8.208176348311590E-01,  1.447647626042780E+04,  6.728104558985341E+01,  1.340634548511511E+02,  2.895761405327263E+02,  2.460993026195691E+06,  1.575216021802805E-03,  1.093777901517910E+02,  1.668880644643507E+02,  8.079185832147507E+04,  1.471072403825223E+05,  2.285400827678141E+05,
2460993.833333333, A.D. 2025-Nov-14 08:00:00.0000,  8.208171246082034E-01,  1.447650398703113E+04,  6.728105823520238E+01,  1.340633348112646E+02,  2.895761345910165E+02,  2.460993026194206E+06,  1.575218224470384E-03,  1.098507107220542E+02,  1.669899730763111E+02,  8.079178300592169E+04,  1.471070620248123E+05,  2.285397631944224E+05,
2460993.836805556, A.D. 2025-Nov-14 08:05:00.0000,  8.208166103833529E-01,  1.447653220260994E+04,  6.728107106472484E+01,  1.340632149119368E+02,  2.895761287138480E+02,  2.460993026192707E+06,  1.575220400092584E-03,  1.103236325452498E+02,  1.670915485741435E+02,  8.079170861530006E+04,  1.471068850279902E+05,  2.285394475457789E+05,
2460993.840277778, A.D. 2025-Nov-14 08:10:00.0000,  8.208160921736514E-01,  1.447656090541586E+04,  6.728108407704384E+01,  1.340630951563461E+02,  2.895761228963361E+02,  2.460993026191195E+06,  1.575222548729911E-03,  1.107965556053203E+02,  1.671927951317104E+02,  8.079163514753497E+04,  1.471067093896541E+05,  2.285391358130730E+05,
2460993.843750000, A.D. 2025-Nov-14 08:15:00.0000,  8.208155699969087E-01,  1.447659009363670E+04,  6.728109727077994E+01,  1.340629755476477E+02,  2.895761171336169E+02,  2.460993026189670E+06,  1.575224670443222E-03,  1.112694798856554E+02,  1.672937168680398E+02,  8.079156260053921E+04,  1.471065351074417E+05,  2.285388279874430E+05,
2460993.847222222, A.D. 2025-Nov-14 08:20:00.0000,  8.208150438712256E-01,  1.447661976543263E+04,  6.728111064455148E+01,  1.340628560889697E+02,  2.895761114208491E+02,  2.460993026188130E+06,  1.575226765294013E-03,  1.117424053702002E+02,  1.673943178486069E+02,  8.079149097220394E+04,  1.471063621789753E+05,  2.285385240599355E+05,
2460993.850694444, A.D. 2025-Nov-14 08:25:00.0000,  8.208145138148500E-01,  1.447664991894936E+04,  6.728112419697477E+01,  1.340627367834152E+02,  2.895761057532160E+02,  2.460993026186578E+06,  1.575228833344237E-03,  1.122153320424963E+02,  1.674946020861645E+02,  8.079142026040466E+04,  1.471061906018599E+05,  2.285382240215308E+05,
2460993.854166667, A.D. 2025-Nov-14 08:30:00.0000,  8.208139798463236E-01,  1.447668055230544E+04,  6.728113792666399E+01,  1.340626176340610E+02,  2.895761001259245E+02,  2.460993026185011E+06,  1.575230874656414E-03,  1.126882598866307E+02,  1.675945735419712E+02,  8.079135046299773E+04,  1.471060203736900E+05,  2.285379278631283E+05,
2460993.857638889, A.D. 2025-Nov-14 08:35:00.0000,  8.208134419844482E-01,  1.447671166359574E+04,  6.728115183223127E+01,  1.340624986439602E+02,  2.895760945342057E+02,  2.460993026183432E+06,  1.575232889293483E-03,  1.131611888862646E+02,  1.676942361265794E+02,  8.079128157782512E+04,  1.471058514920545E+05,  2.285376355755660E+05,
2460993.861111111, A.D. 2025-Nov-14 08:40:00.0000,  8.208129002482897E-01,  1.447674325089060E+04,  6.728116591228699E+01,  1.340623798161389E+02,  2.895760889733144E+02,  2.460993026181838E+06,  1.575234877318927E-03,  1.136341190256110E+02,  1.677935937010171E+02,  8.079121360271043E+04,  1.471056839545303E+05,  2.285373471496043E+05,
2460993.864583333, A.D. 2025-Nov-14 08:45:00.0000,  8.208123546571797E-01,  1.447677531223642E+04,  6.728118016543954E+01,  1.340622611536004E+02,  2.895760834385300E+02,  2.460993026180231E+06,  1.575236838796637E-03,  1.141070502884555E+02,  1.678926500775329E+02,  8.079114653546330E+04,  1.471055177586902E+05,  2.285370625759445E+05,
2460993.868055556, A.D. 2025-Nov-14 08:50:00.0000,  8.208118052307156E-01,  1.447680784565578E+04,  6.728119459029550E+01,  1.340621426593226E+02,  2.895760779251588E+02,  2.460993026178611E+06,  1.575238773790889E-03,  1.145799826591183E+02,  1.679914090207309E+02,  8.079108037388037E+04,  1.471053529021050E+05,  2.285367818452326E+05,
2460993.871527778, A.D. 2025-Nov-14 08:55:00.0000,  8.208112519887243E-01,  1.447684084914988E+04,  6.728120918545997E+01,  1.340620243362586E+02,  2.895760724285306E+02,  2.460993026176977E+06,  1.575240682366429E-03,  1.150529161215096E+02,  1.680898742482817E+02,  8.079101511574225E+04,  1.471051893823346E+05,  2.285365049480468E+05,
2460993.875000000, A.D. 2025-Nov-14 09:00:00.0000,  8.208106949512899E-01,  1.447687432069660E+04,  6.728122394953634E+01,  1.340619061873373E+02,  2.895760669440005E+02,  2.460993026175328E+06,  1.575242564588435E-03,  1.155258506600785E+02,  1.681880494320129E+02,  8.079095075881494E+04,  1.471050271969333E+05,  2.285362318749033E+05,
2460993.878472222, A.D. 2025-Nov-14 09:05:00.0000,  8.208101341387232E-01,  1.447690825825369E+04,  6.728123888112624E+01,  1.340617882154646E+02,  2.895760614669510E+02,  2.460993026173666E+06,  1.575244420522368E-03,  1.159987862588765E+02,  1.682859381985856E+02,  8.079088730085484E+04,  1.471048663434560E+05,  2.285359626162778E+05,
2460993.881944444, A.D. 2025-Nov-14 09:10:00.0000,  8.208095695715433E-01,  1.447694265975959E+04,  6.728125397883018E+01,  1.340616704235210E+02,  2.895760559927901E+02,  2.460993026171991E+06,  1.575246250234117E-03,  1.164717229022473E+02,  1.683835441304894E+02,  8.079082473960370E+04,  1.471047068194478E+05,  2.285356971625838E+05,
2460993.885416667, A.D. 2025-Nov-14 09:15:00.0000,  8.208090012705231E-01,  1.447697752313002E+04,  6.728126924124695E+01,  1.340615528143645E+02,  2.895760505169514E+02,  2.460993026170302E+06,  1.575248053789931E-03,  1.169446605748732E+02,  1.684808707668892E+02,  8.079076307279126E+04,  1.471045486224525E+05,  2.285354355041839E+05,
2460993.888888889, A.D. 2025-Nov-14 09:20:00.0000,  8.208084292562613E-01,  1.447701284629385E+04,  6.728128466697402E+01,  1.340614353908298E+02,  2.895760450349002E+02,  2.460993026168599E+06,  1.575249831256208E-03,  1.174175992609182E+02,  1.685779216042469E+02,  8.079070229814205E+04,  1.471043917499902E+05,  2.285351776314188E+05,
2460993.892361111, A.D. 2025-Nov-14 09:25:00.0000,  8.208078535497725E-01,  1.447704862714395E+04,  6.728130025460766E+01,  1.340613181557272E+02,  2.895760395421268E+02,  2.460993026166882E+06,  1.575251582699760E-03,  1.178905389451856E+02,  1.686747000973850E+02,  8.079064241336666E+04,  1.471042361995894E+05,  2.285349235345700E+05,
2460993.895833333, A.D. 2025-Nov-14 09:30:00.0000,  8.208072741724947E-01,  1.447708486353709E+04,  6.728131600274287E+01,  1.340612011118443E+02,  2.895760340341463E+02,  2.460993026165152E+06,  1.575253308187707E-03,  1.183634796119923E+02,  1.687712096600384E+02,  8.079058341616520E+04,  1.471040819687933E+05,  2.285346732038747E+05,
2460993.899305556, A.D. 2025-Nov-14 09:35:00.0000,  8.208066911459856E-01,  1.447712155331821E+04,  6.728133190997347E+01,  1.340610842619461E+02,  2.895760285065006E+02,  2.460993026163407E+06,  1.575255007787521E-03,  1.188364212462253E+02,  1.688674536658241E+02,  8.079052530422583E+04,  1.471039290551335E+05,  2.285344266295193E+05,
2460993.902777778, A.D. 2025-Nov-14 09:40:00.0000,  8.208061044919748E-01,  1.447715869431718E+04,  6.728134797489214E+01,  1.340609676087744E+02,  2.895760229547602E+02,  2.460993026161649E+06,  1.575256681566879E-03,  1.193093638323466E+02,  1.689634354487909E+02,  8.079046807522982E+04,  1.471037774561424E+05,  2.285341838016612E+05,
2460993.906250000, A.D. 2025-Nov-14 09:45:00.0000,  8.208055142324209E-01,  1.447719628434356E+04,  6.728136419609058E+01,  1.340608511550480E+02,  2.895760173745228E+02,  2.460993026159876E+06,  1.575258329593759E-03,  1.197823073553587E+02,  1.690591583043525E+02,  8.079041172684819E+04,  1.471036271693528E+05,  2.285339447104145E+05,
2460993.909722222, A.D. 2025-Nov-14 09:50:00.0000,  8.208049203894886E-01,  1.447723432118878E+04,  6.728138057215939E+01,  1.340607349034640E+02,  2.895760117614130E+02,  2.460993026158090E+06,  1.575259951936382E-03,  1.202552517998404E+02,  1.691546254898110E+02,  8.079035625674379E+04,  1.471034781922988E+05,  2.285337093458583E+05,
2460993.913194444, A.D. 2025-Nov-14 09:55:00.0000,  8.208043229855470E-01,  1.447727280262597E+04,  6.728139710168843E+01,  1.340606188566957E+02,  2.895760061110828E+02,  2.460993026156290E+06,  1.575261548663271E-03,  1.207281971509166E+02,  1.692498402252570E+02,  8.079030166256923E+04,  1.471033305225125E+05,  2.285334776980288E+05,
2460993.916666667, A.D. 2025-Nov-14 10:00:00.0000,  8.208037220431854E-01,  1.447731172640966E+04,  6.728141378326627E+01,  1.340605030173971E+02,  2.895760004192129E+02,  2.460993026154476E+06,  1.575263119843085E-03,  1.212011433932721E+02,  1.693448056940627E+02,  8.079024794197247E+04,  1.471031841575353E+05,  2.285332497569423E+05,
2460993.920138889, A.D. 2025-Nov-14 10:05:00.0000,  8.208031175851757E-01,  1.447735109027782E+04,  6.728143061548110E+01,  1.340603873881968E+02,  2.895759946815122E+02,  2.460993026152648E+06,  1.575264665544780E-03,  1.216740905121385E+02,  1.694395250437533E+02,  8.079019509259153E+04,  1.471030390949052E+05,  2.285330255125730E+05,
2460993.923611111, A.D. 2025-Nov-14 10:10:00.0000,  8.208025096344888E-01,  1.447739089195136E+04,  6.728144759692003E+01,  1.340602719717042E+02,  2.895759888937167E+02,  2.460993026150806E+06,  1.575266185837486E-03,  1.221470384923523E+02,  1.695340013864828E+02,  8.079014311205846E+04,  1.471028953321656E+05,  2.285328049548698E+05,
2460993.927083333, A.D. 2025-Nov-14 10:15:00.0000,  8.208018982142802E-01,  1.447743112913484E+04,  6.728146472616965E+01,  1.340601567705048E+02,  2.895759830515918E+02,  2.460993026148950E+06,  1.575267680790564E-03,  1.226199873190291E+02,  1.696282377998168E+02,  8.079009199799760E+04,  1.471027528668604E+05,  2.285325880737491E+05,
2460993.930555556, A.D. 2025-Nov-14 10:20:00.0000,  8.208012833478772E-01,  1.447747179951830E+04,  6.728148200181580E+01,  1.340600417871633E+02,  2.895759771509324E+02,  2.460993026147080E+06,  1.575269150473486E-03,  1.230929369776181E+02,  1.697222373273783E+02,  8.079004174802944E+04,  1.471026116965406E+05,  2.285323748591110E+05,
2460993.934027778, A.D. 2025-Nov-14 10:25:00.0000,  8.208006650587707E-01,  1.447751290077743E+04,  6.728149942244352E+01,  1.340599270242245E+02,  2.895759711875610E+02,  2.460993026145197E+06,  1.575270594955916E-03,  1.235658874529976E+02,  1.698160029792918E+02,  8.078999235976815E+04,  1.471024718187589E+05,  2.285321653008286E+05,
2460993.937500000, A.D. 2025-Nov-14 10:30:00.0000,  8.208000433706536E-01,  1.447755443057044E+04,  6.728151698663754E+01,  1.340598124842096E+02,  2.895759651573297E+02,  2.460993026143298E+06,  1.575272014307722E-03,  1.240388387307088E+02,  1.699095377330395E+02,  8.078994383082085E+04,  1.471023332310713E+05,  2.285319593887456E+05,
2460993.940972222, A.D. 2025-Nov-14 10:35:00.0000,  8.207994183069518E-01,  1.447759638657831E+04,  6.728153469298194E+01,  1.340596981696200E+02,  2.895759590561261E+02,  2.460993026141386E+06,  1.575273408598557E-03,  1.245117907958807E+02,  1.700028445338316E+02,  8.078989615880226E+04,  1.471021959310262E+05,  2.285317571127378E+05,
2460993.944444444, A.D. 2025-Nov-14 10:40:00.0000,  8.207987898916325E-01,  1.447763876643572E+04,  6.728155254006037E+01,  1.340595840829354E+02,  2.895759528798609E+02,  2.460993026139460E+06,  1.575274777898529E-03,  1.249847436341498E+02,  1.700959262954033E+02,  8.078984934131148E+04,  1.471020599161872E+05,  2.285315584626146E+05,
2460993.947916667, A.D. 2025-Nov-14 10:45:00.0000,  8.207981581489203E-01,  1.447768156775545E+04,  6.728157052645605E+01,  1.340594702266148E+02,  2.895759466244728E+02,  2.460993026137519E+06,  1.575276122277900E-03,  1.254576972307123E+02,  1.701887859003943E+02,  8.078980337594252E+04,  1.471019251841296E+05,  2.285313634281642E+05,
2460993.951388889, A.D. 2025-Nov-14 10:50:00.0000,  8.207975231030897E-01,  1.447772478814596E+04,  6.728158865075183E+01,  1.340593566030963E+02,  2.895759402859314E+02,  2.460993026135565E+06,  1.575277441807016E-03,  1.259306515713186E+02,  1.702814262011004E+02,  8.078975826028651E+04,  1.471017917324271E+05,  2.285311719991625E+05,
